Str,PlotID,Lng,Lat,KMSq,nCol,nNest,nAct
ND,cb.0k,-68.53036988664367,47.151552620606054,100.00000000001907,0,0,0
ND,cc.0k,-68.40468136229198,47.125724892911805,99.99999999998093,0,0,0
ND,cd.0k,-68.27909210721059,47.0997848616559,100.00000000001907,0,0,0
ND,ce.0k,-68.15360244198904,47.07373268341922,100.0000000000534,0,0,0
ND,cf.0k,-68.02821268531956,47.047568515035074,100.00000000001907,0,0,0
ND,cg.0k,-67.90292315399563,47.0212925135841,99.99999999998093,0,0,0
ND,ch.0k,-67.81889886577198,46.99673200941056,36.35518194686508,0,0,0
ND,c5.0j,-69.24039091029496,47.386158902932124,81.90855589958215,0,0,0
ND,c6.0j,-69.12361228091955,47.36587653704189,100.00000000001526,0,0,0
ND,c7.0j,-69.05422276721113,47.34106396035512,14.275287348350524,0,0,0
ND,c9.0j,-68.70446984940155,47.23808498696399,0.795777893371582,0,0,0
ND,ca.0j,-68.6015156476155,47.24286731889095,40.42579462843397,0,0,0
ND,cb.0j,-68.49262753515603,47.2378495401553,99.28116435532198,0,0,0
ND,cc.0j,-68.36708800420493,47.212352074548505,99.99999999994277,0,0,0
ND,cd.0j,-68.24134751040216,47.18637025712719,99.99999999998093,0,0,0
ND,ce.0j,-68.1157069902252,47.160276171094225,100.00000000001907,0,0,0
ND,cf.0j,-67.99254268270894,47.133123679589616,96.51198428061333,0,0,0
ND,cg.0j,-67.88454988789798,47.08901520908451,46.42820760545875,0,0,0
ND,ch.0j,-67.80649537418924,47.05959500030033,4.259646666970298,0,0,0
ND,c5.0i,-69.20049481972738,47.44130044027598,17.201765962674617,0,0,0
ND,c6.0i,-69.10235342196268,47.41949230615655,22.4118115185982,0,0,0
ND,c7.0i,-69.03796618871196,47.39937217367074,0.353667898049355,0,0,0
ND,cb.0i,-68.45249542590713,47.28415435824224,10.150197922695458,0,0,0
ND,cc.0i,-68.32711228453593,47.298309064535005,96.03619529980767,0,0,0
ND,cd.0i,-68.20469938464011,47.272476765216624,98.30605061602444,0,0,0
ND,ce.0i,-68.09038661637473,47.23523948582714,67.35264894414105,0,0,0
ND,cf.0i,-67.9914535371078,47.19631013405453,19.66172122960782,0,0,0
ND,cc.0h,-68.28397974364256,47.34804327309929,17.26327342142403,0,0,0
ND,cd.0h,-68.20704940392356,47.32957772380049,11.375490522520959,0,0,0
